Æ AElig
Є Jukcy
Х KHcy
Ќ KJcy
Κ Kappa
Ķ Kcedil
К Kcy
𝔎 Kfr
𝕂 Kopf
𝒦 Kscr
Љ LJcy
< LT
Ĺ Lacute
Λ Lambda
⟪ Lang
ℒ Laplacetrf
↞ Larr
Ľ Lcaron
Ļ Lcedil
Л Lcy
⟨ LeftAngleBracket
← LeftArrow
⇤ LeftArrowBar
⇆ LeftArrowRightArrow
⌈ LeftCeiling
⟦ LeftDoubleBracket
⥡ LeftDownTeeVector
⇃ LeftDownVector
⥙ LeftDownVectorBar
⌊ LeftFloor
↔ LeftRightArrow
⥎ LeftRightVector
⊣ LeftTee
↤ LeftTeeArrow
⥚ LeftTeeVector
⊲ LeftTriangle
⧏ LeftTriangleBar
⊴ LeftTriangleEqual
⥑ LeftUpDownVector
⥠ LeftUpTeeVector
↿ LeftUpVector
⥘ LeftUpVectorBar
↼ LeftVector
⥒ LeftVectorBar
⇐ Leftarrow
⇔ Leftrightarrow
⋚ LessEqualGreater
≦ LessFullEqual
≶ LessGreater
⪡ LessLess
⩽ LessSlantEqual
≲ LessTilde
𝔏 Lfr
⋘ Ll
⇚ Lleftarrow
Ŀ Lmidot
⟵ LongLeftArrow
⟷ LongLeftRightArrow
⟶ LongRightArrow
⟸ Longleftarrow
⟺ Longleftrightarrow
⟹ Longrightarrow
𝕃 Lopf
↙ LowerLeftArrow
↘ LowerRightArrow
ℒ Lscr
↰ Lsh
Ł Lstrok
≪ Lt
⤅ Map
М Mcy
  MediumSpace
ℳ Mellintrf
𝔐 Mfr
∓ MinusPlus
𝕄 Mopf
ℳ Mscr
Μ Mu
Њ NJcy
Ń Nacute
Ň Ncaron
Ņ Ncedil
Н Ncy
​ NegativeMediumSpace
​ NegativeThickSpace
​ NegativeThinSpace
​ NegativeVeryThinSpace
≫ NestedGreaterGreater
≪ NestedLessLess
𝔑 Nfr
⁠ NoBreak
  NonBreakingSpace
ℕ Nopf
⫬ Not
≢ NotCongruent
≭ NotCupCap
∦ NotDoubleVerticalBar
∉ NotElement
≠ NotEqual
≂̸ NotEqualTilde
∄ NotExists
≯ NotGreater
≱ NotGreaterEqual
≧̸ NotGreaterFullEqual
≫̸ NotGreaterGreater
≹ NotGreaterLess
⩾̸ NotGreaterSlantEqual
≵ NotGreaterTilde
≎̸ NotHumpDownHump
≏̸ NotHumpEqual
⋪ NotLeftTriangle
⧏̸ NotLeftTriangleBar
⋬ NotLeftTriangleEqual
≮ NotLess
≰ NotLessEqual
≸ NotLessGreater
≪̸ NotLessLess
⩽̸ NotLessSlantEqual
≴ NotLessTilde
⪢̸ NotNestedGreaterGreater
⪡̸ NotNestedLessLess
⊀ NotPrecedes
⪯̸ NotPrecedesEqual
⋠ NotPrecedesSlantEqual
∌ NotReverseElement
⋫ NotRightTriangle
⧐̸ NotRightTriangleBar
⋭ NotRightTriangleEqual
⊏̸ NotSquareSubset
⋢ NotSquareSubsetEqual
⊐̸ NotSquareSuperset
⋣ NotSquareSupersetEqual
⊂⃒ NotSubset
⊈ NotSubsetEqual
⊁ NotSucceeds
⪰̸ NotSucceedsEqual
⋡ NotSucceedsSlantEqual
≿̸ NotSucceedsTilde
⊃⃒ NotSuperset
⊉ NotSupersetEqual
≁ NotTilde
≄ NotTildeEqual
≇ NotTildeFullEqual
≉ NotTildeTilde
∤ NotVerticalBar
𝒩 Nscr
Ñ Ntilde
Ν Nu
Œ OElig
Ó Oacute
Ô Ocirc
О Ocy
Ő Odblac
𝔒 Ofr
Ò Ograve
Ō Omacr
Ω Omega
Ο Omicron
𝕆 Oopf
“ OpenCurlyDoubleQuote
‘ OpenCurlyQuote
⩔ Or
𝒪 Oscr
Ø Oslash
Õ Otilde
⨷ Otimes
Ö Ouml
‾ OverBar
⏞ OverBrace
⎴ OverBracket
⏜ OverParenthesis
∂ PartialD
П Pcy
𝔓 Pfr
Φ Phi
Π Pi
± PlusMinus
ℌ Poincareplane
ℙ Popf
⪻ Pr
≺ Precedes
⪯ PrecedesEqual
≼ PrecedesSlantEqual
≾ PrecedesTilde
″ Prime
∏ Product
∷ Proportion
∝ Proportional
𝒫 Pscr
Ψ Psi
" QUOT
𝔔 Qfr
ℚ Qopf
𝒬 Qscr
⤐ RBarr
® REG
Ŕ Racute
⟫ Rang
↠ Rarr
⤖ Rarrtl
Ř Rcaron
Ŗ Rcedil
Р Rcy
ℜ Re
∋ ReverseElement
⇋ ReverseEquilibrium
⥯ ReverseUpEquilibrium
ℜ Rfr
Ρ Rho
⟩ RightAngleBracket
→ RightArrow
⇥ RightArrowBar
⇄ RightArrowLeftArrow
⌉ RightCeiling
⟧ RightDoubleBracket
⥝ RightDownTeeVector
⇂ RightDownVector
⥕ RightDownVectorBar
⌋ RightFloor
⊢ RightTee
↦ RightTeeArrow
⥛ RightTeeVector
⊳ RightTriangle
⧐ RightTriangleBar
⊵ RightTriangleEqual
⥏ RightUpDownVector
⥜ RightUpTeeVector
↾ RightUpVector
⥔ RightUpVectorBar
⇀ RightVector
⥓ RightVectorBar
⇒ Rightarrow
ℝ Ropf
⥰ RoundImplies
⇛ Rrightarrow
ℛ Rscr
↱ Rsh
⧴ RuleDelayed
Щ SHCHcy
Ш SHcy
Ь SOFTcy
Ś Sacute
⪼ Sc
Š Scaron
Ş Scedil
Ŝ Scirc
С Scy
𝔖 Sfr
↓ ShortDownArrow
← ShortLeftArrow
→ ShortRightArrow
↑ ShortUpArrow
Σ Sigma
∘ SmallCircle
𝕊 Sopf
√ Sqrt
□ Square
⊓ SquareIntersection
⊏ SquareSubset
⊑ SquareSubsetEqual
⊐ SquareSuperset
⊒ SquareSupersetEqual
⊔ SquareUnion
𝒮 Sscr
⋆ Star
⋐ Sub
⋐ Subset
⊆ SubsetEqual
≻ Succeeds
⪰ SucceedsEqual
≽ SucceedsSlantEqual
≿ SucceedsTilde
∋ SuchThat
∑ Sum
⋑ Sup
⊃ Superset
⊇ SupersetEqual
⋑ Supset
Þ THORN
™ TRADE
Ћ TSHcy
Ц TScy
	 Tab
Τ Tau
Ť Tcaron
Ţ Tcedil
Т Tcy
𝔗 Tfr
∴ Therefore
Θ Theta
   ThickSpace
  ThinSpace
∼ Tilde
≃ TildeEqual
≅ TildeFullEqual
≈ TildeTilde
𝕋 Topf
⃛ TripleDot
𝒯 Tscr
Ŧ Tstrok
Ú Uacute
↟ Uarr
⥉ Uarrocir
Ў Ubrcy
Ŭ Ubreve
Û Ucirc
У Ucy
Ű Udblac
𝔘 Ufr
Ù Ugrave
Ū Umacr
_ UnderBar
⏟ UnderBrace
⎵ UnderBracket
⏝ UnderParenthesis
⋃ Union
⊎ UnionPlus
Ų Uogon
𝕌 Uopf
↑ UpArrow
⤒ UpArrowBar
⇅ UpArrowDownArrow
↕ UpDownArrow
⥮ UpEquilibrium
⊥ UpTee
↥ UpTeeArrow
⇑ Uparrow
⇕ Updownarrow
↖ UpperLeftArrow
↗ UpperRightArrow
ϒ Upsi
Υ Upsilon
Ů Uring
𝒰 Uscr
Ũ Utilde
Ü Uuml
⊫ VDash
⫫ Vbar
В Vcy
⊩ Vdash
⫦ Vdashl
⋁ Vee
‖ Verbar
‖ Vert
∣ VerticalBar
| VerticalLine
❘ VerticalSeparator
≀ VerticalTilde
  VeryThinSpace
𝔙 Vfr
𝕍 Vopf
𝒱 Vscr
⊪ Vvdash
Ŵ Wcirc
⋀ Wedge
𝔚 Wfr
𝕎 Wopf
𝒲 Wscr
𝔛 Xfr
Ξ Xi
𝕏 Xopf
𝒳 Xscr
Я YAcy
Ї YIcy
Ю YUcy
Ý Yacute
Ŷ Ycirc
Ы Ycy
𝔜 Yfr
𝕐 Yopf
𝒴 Yscr
Ÿ Yuml
Ж ZHcy
Ź Zacute
Ž Zcaron
З Zcy
Ż Zdot
​ ZeroWidthSpace
Ζ Zeta
ℨ Zfr
ℤ Zopf
𝒵 Zscr
á aacute
ă abreve
∾ ac
∾̳ acE
∿ acd
â acirc
´ acute
а acy
æ aelig
⁡ af
𝔞 afr
à agrave
ℵ alefsym
ℵ aleph
α alpha
ā amacr
⨿ amalg
& amp
∧ and
⩕ andand
⩜ andd
⩘ andslope
⩚ andv
∠ ang
⦤ ange
∠ angle
∡ angmsd
⦨ angmsdaa
⦩ angmsdab
⦪ angmsdac
⦫ angmsdad
⦬ angmsdae
⦭ angmsdaf
⦮ angmsdag
⦯ angmsdah
∟ angrt
⊾ angrtvb
⦝ angrtvbd
∢ angsph
Å angst
⍼ angzarr
ą aogon
𝕒 aopf
≈ ap
⩰ apE
⩯ apacir
≊ ape
≋ apid
' apos
≈ approx
≊ approxeq
å aring
𝒶 ascr
* ast
≈ asymp
≍ asympeq
ã atilde
ä auml
∳ awconint
⨑ awint
⫭ bNot
≌ backcong
϶ backepsilon
‵ backprime
∽ backsim
⋍ backsimeq
⊽ barvee
⌅ barwed
⌅ barwedge
⎵ bbrk
⎶ bbrktbrk
≌ bcong
б bcy
„ bdquo
∵ becaus
∵ because
⦰ bemptyv
϶ bepsi
ℬ bernou
β beta
ℶ beth
≬ between
𝔟 bfr
⋂ bigcap
◯ bigcirc
⋃ bigcup
⨀ bigodot
⨁ bigoplus
⨂ bigotimes
⨆ bigsqcup
★ bigstar
▽ bigtriangledown
△ bigtriangleup
⨄ biguplus
⋁ bigvee
⋀ bigwedge
⤍ bkarow
⧫ blacklozenge
▪ blacksquare
▴ blacktriangle
▾ blacktriangledown
◂ blacktriangleleft
▸ blacktriangleright
␣ blank
▒ blk12
░ blk14
▓ blk34
█ block
=⃥ bne
≡⃥ bnequiv
⌐ bnot
𝕓 bopf
⊥ bot
⊥ bottom
⋈ bowtie
╗ boxDL
╔ boxDR
╖ boxDl
╓ boxDr
═ boxH
╦ boxHD
╩ boxHU
╤ boxHd
╧ boxHu
╝ boxUL
╚ boxUR
╜ boxUl
╙ boxUr
║ boxV
╬ boxVH
╣ boxVL
╠ boxVR
╫ boxVh
╢ boxVl
╟ boxVr
⧉ boxbox
╕ boxdL
╒ boxdR
┐ boxdl
┌ boxdr
─ boxh
╥ boxhD
╨ boxhU
┬ boxhd
┴ boxhu
⊟ boxminus
⊞ boxplus
⊠ boxtimes
╛ boxuL
╘ boxuR
┘ boxul
└ boxur
│ boxv
╪ boxvH
╡ boxvL
╞ boxvR
┼ boxvh
┤ boxvl
├ boxvr
‵ bprime
˘ breve
¦ brvbar
𝒷 bscr
⁏ bsemi
∽ bsim
⋍ bsime
\ bsol
⧅ bsolb
⟈ bsolhsub
• bull
• bullet
≎ bump
⪮ bumpE
≏ bumpe
≏ bumpeq
ć cacute
∩ cap
⩄ capand
⩉ capbrcup
⩋ capcap
⩇ capcup
⩀ capdot
∩︀ caps
⁁ caret
ˇ caron
⩍ ccaps
č ccaron
ç ccedil
ĉ ccirc
⩌ ccups
⩐ ccupssm
ċ cdot
¸ cedil
⦲ cemptyv
¢ cent
· centerdot
𝔠 cfr
ч chcy
✓ check
✓ checkmark
χ chi
○ cir
⧃ cirE
ˆ circ
≗ circeq
↺ circlearrowleft
↻ circlearrowright
® circledR
Ⓢ circledS
⊛ circledast
⊚ circledcirc
⊝ circleddash
≗ cire
⨐ cirfnint
⫯ cirmid
⧂ cirscir
♣ clubs
♣ clubsuit
: colon
≔ colone
≔ coloneq
, comma
@ commat
∁ comp
∘ compfn
∁ complement
ℂ complexes
≅ cong
⩭ congdot
∮ conint
𝕔 copf
∐ coprod
© copy
℗ copysr
↵ crarr
✗ cross
𝒸 cscr
⫏ csub
⫑ csube
⫐ csup
⫒ csupe
⋯ ctdot
⤸ cudarrl
⤵ cudarrr
⋞ cuepr
⋟ cuesc
↶ cularr
⤽ cularrp
∪ cup
⩈ cupbrcap
⩆ cupcap
⩊ cupcup
⊍ cupdot
⩅ cupor
∪︀ cups
↷ curarr
⤼ curarrm
⋞ curlyeqprec
⋟ curlyeqsucc
⋎ curlyvee
⋏ curlywedge
¤ curren
↶ curvearrowleft
↷ curvearrowright
⋎ cuvee
⋏ cuwed
∲ cwconint
∱ cwint
⌭ cylcty
⇓ dArr
⥥ dHar
† dagger
ℸ daleth
↓ darr
‐ dash
⊣ dashv
⤏ dbkarow
˝ dblac
ď dcaron
д dcy
ⅆ dd
‡ ddagger
⇊ ddarr
⩷ ddotseq
° deg
δ delta
⦱ demptyv
⥿ dfisht
𝔡 dfr
⇃ dharl
⇂ dharr
⋄ diam
⋄ diamond
♦ diamondsuit
♦ diams
¨ die
ϝ digamma
⋲ disin
÷ div
÷ divide
⋇ divideontimes
⋇ divonx
ђ djcy
⌞ dlcorn
⌍ dlcrop
$ dollar
𝕕 dopf
˙ dot
≐ doteq
≑ doteqdot
∸ dotminus
∔ dotplus
⊡ dotsquare
⌆ doublebarwedge
↓ downarrow
⇊ downdownarrows
⇃ downharpoonleft
⇂ downharpoonright
⤐ drbkarow
⌟ drcorn
⌌ drcrop
𝒹 dscr
ѕ dscy
⧶ dsol
đ dstrok
⋱ dtdot
▿ dtri
▾ dtrif
⇵ duarr
⥯ duhar
⦦ dwangle
џ dzcy
⟿ dzigrarr
⩷ eDDot
≑ eDot
é eacute
⩮ easter
ě ecaron
≖ ecir
ê ecirc
≕ ecolon
э ecy
ė edot
ⅇ ee
≒ efDot
𝔢 efr
⪚ eg
è egrave
⪖ egs
⪘ egsdot
⪙ el
⏧ elinters
ℓ ell
⪕ els
⪗ elsdot
ē emacr
∅ empty
∅ emptyset
∅ emptyv
  emsp13
  emsp14
  emsp
ŋ eng
  ensp
ę eogon
𝕖 eopf
⋕ epar
⧣ eparsl
⩱ eplus
ε epsi
ε epsilon
ϵ epsiv
≖ eqcirc
≕ eqcolon
≂ eqsim
⪖ eqslantgtr
⪕ eqslantless
= equals
≟ equest
≡ equiv
⩸ equivDD
⧥ eqvparsl
≓ erDot
⥱ erarr
ℯ escr
≐ esdot
≂ esim
η eta
ð eth
ë euml
€ euro
! excl
∃ exist
ℰ expectation
ⅇ exponentiale
≒ fallingdotseq
ф fcy
♀ female
ﬃ ffilig
ﬀ fflig
ﬄ ffllig
𝔣 ffr
ﬁ filig
fj fjlig
♭ flat
ﬂ fllig
▱ fltns
ƒ fnof
𝕗 fopf
∀ forall
⋔ fork
⫙ forkv
⨍ fpartint
½ frac12
⅓ frac13
¼ frac14
⅕ frac15
⅙ frac16
⅛ frac18
⅔ frac23
⅖ frac25
¾ frac34
⅗ frac35
⅜ frac38
⅘ frac45
⅚ frac56
⅝ frac58
⅞ frac78
⁄ frasl
⌢ frown
𝒻 fscr
≧ gE
⪌ gEl
ǵ gacute
γ gamma
ϝ gammad
⪆ gap
ğ gbreve
ĝ gcirc
г gcy
ġ gdot
≥ ge
⋛ gel
≥ geq
≧ geqq
⩾ geqslant
⩾ ges
⪩ gescc
⪀ gesdot
⪂ gesdoto
⪄ gesdotol
⋛︀ gesl
⪔ gesles
𝔤 gfr
≫ gg
⋙ ggg
ℷ gimel
ѓ gjcy
≷ gl
⪒ glE
⪥ gla
⪤ glj
≩ gnE
⪊ gnap
⪊ gnapprox
⪈ gne
⪈ gneq
≩ gneqq
⋧ gnsim
𝕘 gopf
` grave
ℊ gscr
≳ gsim
⪎ gsime
⪐ gsiml
> gt
⪧ gtcc
⩺ gtcir
⋗ gtdot
⦕ gtlPar
⩼ gtquest
⪆ gtrapprox
⥸ gtrarr
⋗ gtrdot
⋛ gtreqless
⪌ gtreqqless
≷ gtrless
≳ gtrsim
≩︀ gvertneqq
≩︀ gvnE
⇔ hArr
  hairsp
½ half
ℋ hamilt
ъ hardcy
↔ harr
⥈ harrcir
↭ harrw
ℏ hbar
ĥ hcirc
♥ hearts
♥ heartsuit
… hellip
⊹ hercon
𝔥 hfr
⤥ hksearow
⤦ hkswarow
⇿ hoarr
∻ homtht
↩ hookleftarrow
↪ hookrightarrow
𝕙 hopf
― horbar
𝒽 hscr
ℏ hslash
ħ hstrok
⁃ hybull
‐ hyphen
í iacute
⁣ ic
î icirc
и icy
е iecy
¡ iexcl
⇔ iff
𝔦 ifr
ì igrave
ⅈ ii
⨌ iiiint
∭ iiint
⧜ iinfin
℩ iiota
ĳ ijlig
ī imacr
ℑ image
ℐ imagline
ℑ imagpart
ı imath
⊷ imof
Ƶ imped
∈ in
℅ incare
∞ infin
⧝ infintie
ı inodot
∫ int
⊺ intcal
ℤ integers
⊺ intercal
⨗ intlarhk
⨼ intprod
ё iocy
į iogon
𝕚 iopf
ι iota
⨼ iprod
¿ iquest
𝒾 iscr
∈ isin
⋹ isinE
⋵ isindot
⋴ isins
⋳ isinsv
∈ isinv
⁢ it
ĩ itilde
і iukcy
ï iuml
ĵ jcirc
й jcy
𝔧 jfr
ȷ jmath
𝕛 jopf
𝒿 jscr
ј jsercy
є jukcy
κ kappa
ϰ kappav
ķ kcedil
к kcy
𝔨 kfr
ĸ kgreen
х khcy
ќ kjcy
𝕜 kopf
𝓀 kscr
⇚ lAarr
⇐ lArr
⤛ lAtail
⤎ lBarr
≦ lE
⪋ lEg
⥢ lHar
ĺ lacute
⦴ laemptyv
ℒ lagran
λ lambda
⟨ lang
⦑ langd
⟨ langle
⪅ lap
« laquo
← larr
⇤ larrb
⤟ larrbfs
⤝ larrfs
↩ larrhk
↫ larrlp
⤹ larrpl
⥳ larrsim
↢ larrtl
⪫ lat
⤙ latail
⪭ late
⪭︀ lates
⤌ lbarr
❲ lbbrk
{ lbrace
[ lbrack
⦋ lbrke
⦏ lbrksld
⦍ lbrkslu
ľ lcaron
ļ lcedil
⌈ lceil
{ lcub
л lcy
⤶ ldca
“ ldquo
„ ldquor
⥧ ldrdhar
⥋ ldrushar
↲ ldsh
≤ le
← leftarrow
↢ leftarrowtail
↽ leftharpoondown
↼ leftharpoonup
⇇ leftleftarrows
↔ leftrightarrow
⇆ leftrightarrows
⇋ leftrightharpoons
↭ leftrightsquigarrow
⋋ leftthreetimes
⋚ leg
≤ leq
≦ leqq
⩽ leqslant
⩽ les
⪨ lescc
⩿ lesdot
⪁ lesdoto
⪃ lesdotor
⋚︀ lesg
⪓ lesges
⪅ lessapprox
⋖ lessdot
⋚ lesseqgtr
⪋ lesseqqgtr
≶ lessgtr
≲ lesssim
⥼ lfisht
⌊ lfloor
𝔩 lfr
≶ lg
⪑ lgE
↽ lhard
↼ lharu
⥪ lharul
▄ lhblk
љ ljcy
≪ ll
⇇ llarr
⌞ llcorner
⥫ llhard
◺ lltri
ŀ lmidot
⎰ lmoust
⎰ lmoustache
≨ lnE
⪉ lnap
⪉ lnapprox
⪇ lne
⪇ lneq
≨ lneqq
⋦ lnsim
⟬ loang
⇽ loarr
⟦ lobrk
⟵ longleftarrow
⟷ longleftrightarrow
⟼ longmapsto
⟶ longrightarrow
↫ looparrowleft
↬ looparrowright
⦅ lopar
𝕝 lopf
⨭ loplus
⨴ lotimes
∗ lowast
_ lowbar
◊ loz
◊ lozenge
⧫ lozf
( lpar
⦓ lparlt
⇆ lrarr
⌟ lrcorner
⇋ lrhar
⥭ lrhard
‎ lrm
⊿ lrtri
‹ lsaquo
𝓁 lscr
↰ lsh
≲ lsim
⪍ lsime
⪏ lsimg
[ lsqb
‘ lsquo
‚ lsquor
ł lstrok
< lt
⪦ ltcc
⩹ ltcir
⋖ ltdot
⋋ lthree
⋉ ltimes
⥶ ltlarr
⩻ ltquest
⦖ ltrPar
◃ ltri
⊴ ltrie
◂ ltrif
⥊ lurdshar
⥦ luruhar
≨︀ lvertneqq
≨︀ lvnE
∺ mDDot
¯ macr
♂ male
✠ malt
✠ maltese
↦ map
↦ mapsto
↧ mapstodown
↤ mapstoleft
↥ mapstoup
▮ marker
⨩ mcomma
м mcy
— mdash
∡ measuredangle
𝔪 mfr
℧ mho
µ micro
∣ mid
* midast
⫰ midcir
· middot
− minus
⊟ minusb
∸ minusd
⨪ minusdu
⫛ mlcp
… mldr
∓ mnplus
⊧ models
𝕞 mopf
∓ mp
𝓂 mscr
∾ mstpos
μ mu
⊸ multimap
⊸ mumap
⋙̸ nGg
≫⃒ nGt
≫̸ nGtv
⇍ nLeftarrow
⇎ nLeftrightarrow
⋘̸ nLl
≪⃒ nLt
≪̸ nLtv
⇏ nRightarrow
⊯ nVDash
⊮ nVdash
∇ nabla
ń nacute
∠⃒ nang
≉ nap
⩰̸ napE
≋̸ napid
ŉ napos
≉ napprox
♮ natur
♮ natural
ℕ naturals
  nbsp
≎̸ nbump
≏̸ nbumpe
⩃ ncap
ň ncaron
ņ ncedil
≇ ncong
⩭̸ ncongdot
⩂ ncup
н ncy
– ndash
≠ ne
⇗ neArr
⤤ nearhk
↗ nearr
↗ nearrow
≐̸ nedot
≢ nequiv
⤨ nesear
≂̸ nesim
∄ nexist
∄ nexists
𝔫 nfr
≧̸ ngE
≱ nge
≱ ngeq
≧̸ ngeqq
⩾̸ ngeqslant
⩾̸ nges
≵ ngsim
≯ ngt
≯ ngtr
⇎ nhArr
↮ nharr
⫲ nhpar
∋ ni
⋼ nis
⋺ nisd
∋ niv
њ njcy
⇍ nlArr
≦̸ nlE
↚ nlarr
‥ nldr
≰ nle
↚ nleftarrow
↮ nleftrightarrow
≰ nleq
≦̸ nleqq
⩽̸ nleqslant
⩽̸ nles
≮ nless
≴ nlsim
≮ nlt
⋪ nltri
⋬ nltrie
∤ nmid
𝕟 nopf
¬ not
∉ notin
⋹̸ notinE
⋵̸ notindot
∉ notinva
⋷ notinvb
⋶ notinvc
∌ notni
∌ notniva
⋾ notnivb
⋽ notnivc
∦ npar
∦ nparallel
⫽⃥ nparsl
∂̸ npart
⨔ npolint
⊀ npr
⋠ nprcue
⪯̸ npre
⊀ nprec
⪯̸ npreceq
⇏ nrArr
↛ nrarr
⤳̸ nrarrc
↝̸ nrarrw
↛ nrightarrow
⋫ nrtri
⋭ nrtrie
⊁ nsc
⋡ nsccue
⪰̸ nsce
𝓃 nscr
∤ nshortmid
∦ nshortparallel
≁ nsim
≄ nsime
≄ nsimeq
∤ nsmid
∦ nspar
⋢ nsqsube
⋣ nsqsupe
⊄ nsub
⫅̸ nsubE
⊈ nsube
⊂⃒ nsubset
⊈ nsubseteq
⫅̸ nsubseteqq
⊁ nsucc
⪰̸ nsucceq
⊅ nsup
⫆̸ nsupE
⊉ nsupe
⊃⃒ nsupset
⊉ nsupseteq
⫆̸ nsupseteqq
≹ ntgl
ñ ntilde
≸ ntlg
⋪ ntriangleleft
⋬ ntrianglelefteq
⋫ ntriangleright
⋭ ntrianglerighteq
ν nu
# num
№ numero
  numsp
⊭ nvDash
⤄ nvHarr
≍⃒ nvap
⊬ nvdash
≥⃒ nvge
>⃒ nvgt
⧞ nvinfin
⤂ nvlArr
≤⃒ nvle
<⃒ nvlt
⊴⃒ nvltrie
⤃ nvrArr
⊵⃒ nvrtrie
∼⃒ nvsim
⇖ nwArr
⤣ nwarhk
↖ nwarr
↖ nwarrow
⤧ nwnear
Ⓢ oS
ó oacute
⊛ oast
⊚ ocir
ô ocirc
о ocy
⊝ odash
ő odblac
⨸ odiv
⊙ odot
⦼ odsold
œ oelig
⦿ ofcir
𝔬 ofr
˛ ogon
ò ograve
⧁ ogt
⦵ ohbar
Ω ohm
∮ oint
↺ olarr
⦾ olcir
⦻ olcross
‾ oline
⧀ olt
ō omacr
ω omega
ο omicron
⦶ omid
⊖ ominus
𝕠 oopf
⦷ opar
⦹ operp
⊕ oplus
∨ or
↻ orarr
⩝ ord
ℴ order
ℴ orderof
ª ordf
º ordm
⊶ origof
⩖ oror
⩗ orslope
⩛ orv
ℴ oscr
ø oslash
⊘ osol
õ otilde
⊗ otimes
⨶ otimesas
ö ouml
⌽ ovbar
∥ par
¶ para
∥ parallel
⫳ parsim
